Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status
GLAC-1263,Glacier National Park,Bird,Passeriformes,Parulidae,Dendroica tigrina,Cape May Warbler,Approved,Present,Native,Occasional,Vagrant,
GLAC-1264,Glacier National Park,Bird,Passeriformes,Parulidae,Dendroica townsendi,Townsend's Warbler,Approved,Present,Native,Common,Breeder,
GLAC-1265,Glacier National Park,Bird,Passeriformes,Parulidae,Geothlypis trichas,Common Yellowthroat,Approved,Present,Native,Common,Breeder,
GLAC-1266,Glacier National Park,Bird,Passeriformes,Parulidae,Icteria virens,Yellow-Breasted Chat,Approved,Not Confirmed,Native,,,Species of Concern
GLAC-1267,Glacier National Park,Bird,Passeriformes,Parulidae,Mniotilta varia,Black-And-White Warbler,Approved,Not Confirmed,Native,,,
GLAC-1268,Glacier National Park,Bird,Passeriformes,Parulidae,Oporornis tolmiei,Macgillivray's Warbler,Approved,Present,Native,Common,Breeder,Species of Concern
GLAC-1269,Glacier National Park,Bird,Passeriformes,Parulidae,Parula americana,Northern Parula,Approved,Present,Native,Rare,Vagrant,
GLAC-1270,Glacier National Park,Bird,Passeriformes,Parulidae,Seiurus aurocapillus,Ovenbird,Approved,Present,Native,Occasional,Vagrant,
GLAC-1271,Glacier National Park,Bird,Passeriformes,Parulidae,Seiurus noveboracensis,Northern Waterthrush,Approved,Present,Native,Common,Breeder,
GLAC-1272,Glacier National Park,Bird,Passeriformes,Parulidae,Setophaga ruticilla,American Redstarat,Approved,Present,Native,Uncommon,Breeder,
GLAC-1273,Glacier National Park,Bird,Passeriformes,Parulidae,Vermivora celata,Orange-Crowned Warbler,Approved,Present,Native,Uncommon,Breeder,
GLAC-1274,Glacier National Park,Bird,Passeriformes,Parulidae,Vermivora peregrina,Tennessee Warbler,Approved,Present,Native,Rare,Breeder,
GLAC-1275,Glacier National Park,Bird,Passeriformes,Parulidae,Vermivora ruficapilla,Nashville Warbler,Approved,Not Confirmed,Native,,,Species of Concern
GLAC-1276,Glacier National Park,Bird,Passeriformes,Parulidae,Wilsonia pusilla,Wilson's Warbler,Approved,Present,Native,Common,Breeder,Species of Concern
GLAC-1277,Glacier National Park,Bird,Passeriformes,Passeridae,Passer domesticus,House Sparrow,Approved,Not Confirmed,Not Native,,,
GLAC-1278,Glacier National Park,Bird,Passeriformes,Regulidae,Regulus calendula,Ruby-Crowned Kinglet,Approved,Present,Native,Common,Breeder,
GLAC-1279,Glacier National Park,Bird,Passeriformes,Regulidae,Regulus satrapa,Golden-Crowned Kinglet,Approved,Present,Native,Common,Breeder,
GLAC-1280,Glacier National Park,Bird,Passeriformes,Sittidae,Sitta canadensis,Red-Breasted Nuthatch,Approved,Present,Native,Common,Breeder,
GLAC-1281,Glacier National Park,Bird,Passeriformes,Sittidae,Sitta carolinensis,White-Breasted Nuthatch,Approved,Present,Native,Rare,Breeder,
GLAC-1282,Glacier National Park,Bird,Passeriformes,Sturnidae,Sturnus vulgaris,European Starling,Approved,Present,Not Native,Uncommon,Breeder,
GLAC-1283,Glacier National Park,Bird,Passeriformes,Troglodytidae,Cistothorus palustris,Marsh Wren,Approved,Not Confirmed,Native,,,
GLAC-1284,Glacier National Park,Bird,Passeriformes,Troglodytidae,Salpinctes obsoletus,Rock Wren,Approved,Present,Native,Rare,Breeder,
GLAC-1285,Glacier National Park,Bird,Passeriformes,Troglodytidae,Troglodytes aedon,House Wren,Approved,Present,Native,Rare,Breeder,
GLAC-1286,Glacier National Park,Bird,Passeriformes,Troglodytidae,Troglodytes troglodytes,Winter Wren,Approved,Present,Native,Common,Breeder,
GLAC-1287,Glacier National Park,Bird,Passeriformes,Turdidae,Catharus fuscescens,Veery,Approved,Present,Native,Uncommon,Breeder,
GLAC-1288,Glacier National Park,Bird,Passeriformes,Turdidae,Catharus guttatus,Hermit Thrush,Approved,Present,Native,Common,Breeder,
GLAC-1289,Glacier National Park,Bird,Passeriformes,Turdidae,Catharus ustulatus,Swainson's Thrush,Approved,Present,Native,Common,Breeder,
GLAC-1290,Glacier National Park,Bird,Passeriformes,Turdidae,Ixoreus naevius,Varied Thrush,Approved,Present,Native,Common,Breeder,
GLAC-1291,Glacier National Park,Bird,Passeriformes,Turdidae,Myadestes townsendi,Townsend's Solitaire,Approved,Present,Native,Common,Breeder,
GLAC-1292,Glacier National Park,Bird,Passeriformes,Turdidae,Sialia currucoides,Mountain Bluebird,Approved,Present,Native,Common,Breeder,
GLAC-1293,Glacier National Park,Bird,Passeriformes,Turdidae,Sialia mexicana,Western Bluebird,Approved,Present,Native,Rare,Vagrant,Species of Concern
GLAC-1294,Glacier National Park,Bird,Passeriformes,Turdidae,Sialia sialis,Eastern Bluebird,Approved,Not Confirmed,Native,,,
GLAC-1295,Glacier National Park,Bird,Passeriformes,Turdidae,Turdus migratorius,American Robin,Approved,Present,Native,Common,Breeder,
GLAC-1296,Glacier National Park,Bird,Passeriformes,Tyrannidae,Contopus borealis,Olive-Sided Flycatcher,Approved,Present,Native,Uncommon,Breeder,
GLAC-1297,Glacier National Park,Bird,Passeriformes,Tyrannidae,Contopus sordidulus,Western Wood-Pewee,Approved,Present,Native,Uncommon,Breeder,
GLAC-1298,Glacier National Park,Bird,Passeriformes,Tyrannidae,Empidonax difficilis,Cordilleran Flycatcher,Approved,Present,Native,Occasional,Resident,
GLAC-1299,Glacier National Park,Bird,Passeriformes,Tyrannidae,Empidonax hammondii,Hammond's Flycatcher,Approved,Present,Native,Common,Breeder,
GLAC-1300,Glacier National Park,Bird,Passeriformes,Tyrannidae,Empidonax minimus,Least Flycatcher,Approved,Present,Native,Occasional,Resident,
GLAC-1301,Glacier National Park,Bird,Passeriformes,Tyrannidae,Empidonax oberholseri,Dusky Flycatcher,Approved,Present,Native,Common,Breeder,
GLAC-1302,Glacier National Park,Bird,Passeriformes,Tyrannidae,Empidonax traillii,Willow Flycatcher,Approved,Present,Native,Uncommon,Breeder,Species of Concern
GLAC-1303,Glacier National Park,Bird,Passeriformes,Tyrannidae,Myiarchus cinerascens,Ash-Throated Flycatcher,Approved,Not Confirmed,Native,,,
GLAC-1304,Glacier National Park,Bird,Passeriformes,Tyrannidae,Sayornis saya,Say's Phoebe,Approved,Present,Native,Rare,Resident,
GLAC-1305,Glacier National Park,Bird,Passeriformes,Tyrannidae,Tyrannus forficatus,Scissor-Tailed Flycatcher,Approved,Not Confirmed,Native,,,
GLAC-1306,Glacier National Park,Bird,Passeriformes,Tyrannidae,Tyrannus tyrannus,Eastern Kingbird,Approved,Present,Native,Uncommon,Breeder,
GLAC-1307,Glacier National Park,Bird,Passeriformes,Tyrannidae,Tyrannus verticalis,Western Kingbird,Approved,Present,Native,Occasional,Migratory,
GLAC-1308,Glacier National Park,Bird,Passeriformes,Vireonidae,Vireo gilvus,Warbling Vireo,Approved,Present,Native,Common,Breeder,
GLAC-1309,Glacier National Park,Bird,Passeriformes,Vireonidae,Vireo olivaceus,Red-Eyed Vireo,Approved,Present,Native,Uncommon,Breeder,
GLAC-1310,Glacier National Park,Bird,Passeriformes,Vireonidae,Vireo solitarius,Cassin's Vireo,Approved,Present,Native,Common,Breeder,
GLAC-1311,Glacier National Park,Bird,Pelecaniformes,Ardeidae,Ardea herodias,Great Blue Heron,Approved,Present,Native,Uncommon,Breeder,Species of Concern
GLAC-1312,Glacier National Park,Bird,Pelecaniformes,Ardeidae,Botaurus lentiginosus,American Bittern,Approved,Not Confirmed,Native,,,Species of Concern
GLAC-1313,Glacier National Park,Bird,Pelecaniformes,Ardeidae,Casmerodius albus,Great Egret,Approved,Not Confirmed,Native,,,
GLAC-1314,Glacier National Park,Bird,Pelecaniformes,Ardeidae,Nycticorax nycticorax,Black-Crowned Night-Heron,Approved,Present,Native,Occasional,Vagrant,Species of Concern
GLAC-1315,Glacier National Park,Bird,Pelecaniformes,Pelecanidae,Pelecanus erythrorhynchos,American White Pelican,Approved,Present,Native,Occasional,Vagrant,Species of Concern
GLAC-1316,Glacier National Park,Bird,Piciformes,Picidae,Colaptes auratus,Northern Flicker,Approved,Present,Native,Common,Breeder,
GLAC-1317,Glacier National Park,Bird,Piciformes,Picidae,Dryocopus pileatus,Pileated Woodpecker,Approved,Present,Native,Common,Breeder,Species of Concern
GLAC-1318,Glacier National Park,Bird,Piciformes,Picidae,Melanerpes erythrocephalus,Red-Headed Woodpecker,Approved,Not Confirmed,Native,,,
GLAC-1319,Glacier National Park,Bird,Piciformes,Picidae,Melanerpes lewis,LewisS Woodpecker,Approved,Present,Native,Uncommon,Breeder,
GLAC-1320,Glacier National Park,Bird,Piciformes,Picidae,Picoides albolarvatus,White-Headed Woodpecker,Approved,Not Confirmed,Native,,,
GLAC-1321,Glacier National Park,Bird,Piciformes,Picidae,Picoides arcticus,Black-Backed Woodpecker,Approved,Present,Native,Uncommon,Breeder,Under Review
GLAC-1322,Glacier National Park,Bird,Piciformes,Picidae,Picoides pubescens,Downy Woodpecker,Approved,Present,Native,Common,Breeder,Species of Concern
GLAC-1323,Glacier National Park,Bird,Piciformes,Picidae,Picoides tridactylus,American Three-Toed Woodpecker,Approved,Present,Native,Common,Breeder,Species of Concern
GLAC-1324,Glacier National Park,Bird,Piciformes,Picidae,Picoides villosus,Hairy Woodpecker,Approved,Present,Native,Common,Breeder,
GLAC-1325,Glacier National Park,Bird,Piciformes,Picidae,Sphyrapicus nuchalis,Red-Naped Sapsucker,Approved,Present,Native,Common,Breeder,
GLAC-1326,Glacier National Park,Bird,Piciformes,Picidae,Sphyrapicus thyroideus,Williamson's Sapsucker,Approved,Present,Native,Rare,Breeder,Species of Concern
GLAC-1327,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Aechmophorus clarkii,Clark's Grebe,Approved,Not Confirmed,Native,,,
GLAC-1328,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Aechmophorus occidentalis,Western Grebe,Approved,Present,Native,Uncommon,Migratory,Species of Concern
GLAC-1329,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Podiceps auritus,Horned Grebe,Approved,Present,Native,Uncommon,Migratory,
GLAC-1330,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Podiceps grisegena,Red-Necked Grebe,Approved,Present,Native,Uncommon,Migratory,
GLAC-1331,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Podiceps nigricollis,Eared Grebe,Approved,Present,Native,Rare,Migratory,
GLAC-1332,Glacier National Park,Bird,Podicipediformes,Podicipedidae,Podilymbus podiceps,Pied-Billed Grebe,Approved,Present,Native,Rare,Migratory,
GLAC-1333,Glacier National Park,Bird,Strigiformes,Strigidae,Aegolius acadicus,Northern Saw-Whet Owl,Approved,Present,Native,Uncommon,Breeder,
GLAC-1334,Glacier National Park,Bird,Strigiformes,Strigidae,Aegolius funereus,Boreal Owl,Approved,Present,Native,Rare,Breeder,
GLAC-1335,Glacier National Park,Bird,Strigiformes,Strigidae,Asio flammeus,Short-Eared Owl,Approved,Not Confirmed,Native,,,Species of Concern
GLAC-1336,Glacier National Park,Bird,Strigiformes,Strigidae,Asio otus,Long-Eared Owl,Approved,Present,Native,Occasional,Vagrant,Species of Concern
GLAC-1337,Glacier National Park,Bird,Strigiformes,Strigidae,Athene cunicularia,Burrowing Owl,Approved,Present,Native,Occasional,Vagrant,
GLAC-1338,Glacier National Park,Bird,Strigiformes,Strigidae,Bubo virginianus,Great Horned Owl,Approved,Present,Native,Uncommon,Breeder,
GLAC-1339,Glacier National Park,Bird,Strigiformes,Strigidae,Glaucidium gnoma,Northern Pygmy Owl,Approved,Present,Native,Uncommon,Breeder,
GLAC-1340,Glacier National Park,Bird,Strigiformes,Strigidae,Nyctea scandiaca,Snowy Owl,Approved,Present,Native,Occasional,Migratory,
GLAC-1341,Glacier National Park,Bird,Strigiformes,Strigidae,Otus kennicottii,Western Screech-Owl,Approved,Present,Native,Rare,Breeder,
GLAC-1342,Glacier National Park,Bird,Strigiformes,Strigidae,Strix nebulosa,Great Gray Owl,Approved,Present,Native,Rare,Breeder,
GLAC-1343,Glacier National Park,Bird,Strigiformes,Strigidae,Strix varia,Barred Owl,Approved,Present,Native,Uncommon,Breeder,
GLAC-1344,Glacier National Park,Bird,Strigiformes,Strigidae,Surnia ulula,Northern Hawk Owl,Approved,Present,Native,Rare,Breeder,
GLAC-1345,Glacier National Park,Bird,Suliformes,Phalacrocoracidae,Phalacrocorax auritus,Double-Crested Cormorant,Approved,Present,Native,Rare,Vagrant,Species of Concern
GLAC-1346,Glacier National Park,Reptile,Squamata,Charinidae,Charina bottae,Rubber Boa,Approved,Not Confirmed,Native,,,
